filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.12442v1_Constraint-Aware Neurosymbolic Uncertainty Quantif.pdf,Constraint-Aware Neurosymbolic Uncertainty,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12443v1_Adversarial Defense in Vision-Language Models An O.pdf,Adversarial Defense in Vision-Language Models:,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12444v1_Large Language Model for OWL Proofs.pdf,Large Language Model for OWL Proofs,REGEX_NER_PENDING,10.1145/XXXXXX.XXXXXX,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12449v1_AgenTRIM Tool Risk Mitigation for Agentic AI.pdf,AgenTRIM: Tool Risk Mitigation for Agentic AI,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12465v1_Incentivizing In-depth Reasoning over Long Context.pdf,INCENTIVIZINGIN-DEPTHREASONING OVERLONG,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12467v1_Patch-Level Tokenization with CNN Encoders and Att.pdf,Patch-Level Tokenization with CNN Encoders and,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12471v1_Knowing When to Abstain Medical LLMs Under Clinica.pdf,Knowing When to Abstain: Medical LLMs Under Clinical Uncertainty,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12494v1_Harmonizing the Arabic Audio Space with Data Sched.pdf,Harmonizing the Arabic Audio Space with Data Scheduling,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12499v1_Failure Modes in Multi-Hop QA The Weakest Link Law.pdf,Failure Modes in Multi-Hop QA: The Weakest Link Law and the,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12518v1_Cooperative Multi-agent RL with Communication Cons.pdf,Cooperative Multi-agent RL with Communication constraints,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12522v1_Improved Bug Localization with AI Agents Leveragin.pdf,Improved Bug Localization with AI Agents Leveraging,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12534v1_Encoding Emotion Through Self-Supervised Eye Movem.pdf,ENCODING EMOTION THROUGH SELF-SUPERVISED,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12535v1_Improving Low-Resource Machine Translation via Rou.pdf,Improving Low-Resource Machine Translation via Round-Trip,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12538v1_Agentic Reasoning for Large Language Models.pdf,Agentic Reasoning for Large Language Models,REGEX_NER_PENDING,None,arXiv:2601.12538,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12539v1_MemeLens Multilingual Multitask VLMs for Memes.pdf,MemeLens: Multilingual Multitask VLMs for Memes,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12542v1_Rethinking the AI Scientist Interactive Multi-Agen.pdf,Rethinking the AI Scientist: Interactive Multi-Agent,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12547v1_How Clinicians Think and What AI Can Learn From It.pdf,How Clinicians Think—and What AI Can Learn From,REGEX_NER_PENDING,None,arXiv:2601.12547,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12549v1_Benchmarking Concept-Spilling Across Languages in .pdf,Benchmarking Concept-Spilling Across Languages in LLMs,REGEX_NER_PENDING,None,arXiv:2601.12549,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12554v1_Artificial Intelligence in Materials Science and E.pdf,Artificial Intelligence in Materials Science and Engineering:,REGEX_NER_PENDING,None,arXiv:2601.12554,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12557v1_Life Machine Learning and the Search for Habitabil.pdf,"Life, Machine Learning, and the Search for Habitability: Predicting Biosignature",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12560v1_Agentic Artificial Intelligence AI Architectures T.pdf,"Agentic Artificial Intelligence (AI): Architectures, Taxonomies, and",REGEX_NER_PENDING,None,arXiv:2601.12560,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12577v1_Primate-like perceptual decision making emerges th.pdf,Primate-like perceptual decision making emerges through,REGEX_NER_PENDING,None,arXiv:2601.12577,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12582v1_Ontology-aligned structuring and reuse of multimod.pdf,Ontology-aligned structuring and reuse of multimodal ma-,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12585v1_Do MLLMs See What We See Analyzing Visualization L.pdf,Do MLLMs See What We See?,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12594v1_SLAP Scalable Language-Audio Pretraining with Vari.pdf,SLAP: SCALABLE LANGUAGE-AUDIO PRETRAINING WITH V ARIABLE-DURATION,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12607v1_A Cloud-based Multi-Agentic Workflow for Science.pdf,A Cloud-based Multi-Agentic Workflow for Science,REGEX_NER_PENDING,10.1145/nnnnnnn.nnnnnnn,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12617v1_Creating Disability Story Videos with Generative A.pdf,"Creating Disability Story Videos with Generative AI: Motivation,",REGEX_NER_PENDING,10.1145/3772318.3791495,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12637v1_Topology-Aware Multiscale Mixture of Experts for E.pdf,TOPOLOGY-AWAREMULTISCALEMIXTURE OFEXPERTS FOR,REGEX_NER_PENDING,None,arXiv:2601.12637,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12638v1_Mixed Precision PointPillars for Efficient 3D Obje.pdf,Mixed Precision PointPillars for Efficient 3D Object,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12641v1_STEP-LLM Generating CAD STEP Models from Natural L.pdf,STEP-LLM: Generating CAD STEP Models from Natural Language with,REGEX_NER_PENDING,None,arXiv:2601.12641,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12646v1_Unbounded Harms Bounded Law Liability in the Age o.pdf,"Unbounded Harms, Bounded Law:",REGEX_NER_PENDING,None,arXiv:2601.12646,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12648v1_Intelligent Documentation in Medical Education Can.pdf,Intelligent Documentation in Medical Education: Can AI Replace,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12654v1_Explanation Multiplicity in SHAP Characterization .pdf,Explanation Multiplicity in SHAP: Characterization and Assessment,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12658v1_Augmenting Question Answering with A Hybrid RAG Ap.pdf,Augmenting Question Answering with A,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12661v1_MedConsultBench A Full-Cycle Fine-Grained Process-.pdf,"MedConsultBench: A Full-Cycle, Fine-Grained, Process-Aware Benchmark",REGEX_NER_PENDING,None,arXiv:2601.12661,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12664v1_Generalizable Hyperparameter Optimization for Fede.pdf,Generalizable Hyperparameter Optimization for Federated Learning on,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12667v1_Empowering All-in-Loop Health Management of Spacec.pdf,Empowering All-in-Loop Health Management of Spacecraft Power System in the,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12671v1_Exploiting Test-Time Augmentation in Federated Lea.pdf,Exploiting Test-Time Augmentation in Federated Learning for Brain,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12688v1_Logic-Guided Multistage Inference for Explainable .pdf,Logic-Guided Multistage Inference for Explainable,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12711v1_Neurosymbolic LoRA Why and When to Tune Weights vs.pdf,Neurosymbolic LoRA: Why and When to Tune Weights vs. Rewrite Prompts,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12715v1_RSOD Reliability-Guided Sonar Image Object Detecti.pdf,RSOD: Reliability-Guided Sonar Image Object Detection,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12720v1_Teaching Large Reasoning Models Effective Reflecti.pdf,Teaching Large Reasoning Models Effective Reflection,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12723v1_An Evolutionary Framework for Automatic Optimizati.pdf,An Evolutionary Framework for Automatic,REGEX_NER_PENDING,None,arXiv:2601.12723,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12727v1_AI-exhibited Personality Traits Can Shape Human Se.pdf,AI-exhibited Personality Traits Can Shape Human Self-concept,REGEX_NER_PENDING,10.1145/3772318.3790654,arXiv:2601.12727,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12731v1_A Shared Geometry of Difficulty in Multilingual La.pdf,A Shared Geometry of Difficulty in Multilingual Language Models,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12740v1_TreeWriter AI-Assisted Hierarchical Planning and W.pdf,TreeWriter: AI-Assisted Hierarchical Planning and,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12742v1_AirHunt Bridging VLM Semantics and Continuous Plan.pdf,AirHunt: Bridging VLM Semantics and Continuous,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12744v1_Vision Language Models for Optimization-Driven Int.pdf,Vision Language Models for Optimization-Driven,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12745v1_A Graph Prompt Fine-Tuning Method for WSN Spatio-T.pdf,> REPLACE THIS LINE WITH YOUR MANUSCRIPT ID NUMBER (DOUBLE -CLICK HERE TO EDIT) <,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12754v1_PAIR-SAFE A Paired-Agent Approach for Runtime Audi.pdf,PAIR-SAFE: A Paired-Agent Approach for Runtime Auditing and Refining,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12758v1_VISPA Pluralistic Alignment via Automatic Value Se.pdf,VISPA: Pluralistic Alignment via Automatic Value Selection and Activation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12762v1_Teaching LLMs to Learn Tool Trialing and Execution.pdf,Teaching LLMs to Learn Tool Trialing and Execution through,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12781v1_VIRO Robust and Efficient Neuro-Symbolic Reasoning.pdf,VIRO: Robust and Efficient Neuro-Symbolic Reasoning with Verification for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12785v1_Distilling Time Series Foundation Models for Effic.pdf,DISTILLING TIME SERIES FOUNDATION MODELS FOR EFFICIENT FORECASTING,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12804v1_SL-CBM Enhancing Concept Bottleneck Models with Se.pdf,SL-CBM: Enhancing Concept Bottleneck Models with Semantic Locality for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12805v1_SciHorizon-GENE Benchmarking LLM for Life Sciences.pdf,SciHorizon-Gene: Benchmarking LLM for Life Sciences Inference,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12809v1_Left-Right Symmetry Breaking in CLIP-style Vision-.pdf,Left–Right Symmetry Breaking in CLIP-style Vision-Language Models Trained,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12816v1_Fisher-Orthogonal Projected Natural Gradient Desce.pdf,Fisher-Orthogonal Projected Natural Gradient Descent for Continual Learning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12822v1_MirrorGuard Toward Secure Computer-Use Agents via .pdf,MirrorGuard: Toward Secure Computer-Use Agents via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12837v1_Cognition spaces natural artificial and hybrid.pdf,"Cognition spaces: natural, artificial, and hybrid",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12842v1_SCULPT Constraint-Guided Pruned MCTS that Carves E.pdf,SCULPT: Constraint-Guided Pruned MCTS that Carves Efficient Paths for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12849v1_The Cost of EFX Generalized-Mean Welfare and Compl.pdf,The Cost of EFX: Generalized-Mean Welfare and,REGEX_NER_PENDING,None,arXiv:2601.12849,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12856v1_Mining Citywide Dengue Spread Patterns in Singapor.pdf,Mining Citywide Dengue Spread Patterns in Singapore Through,REGEX_NER_PENDING,10.1145/XXXXXX.XXXXXX,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12879v1_Hierarchical Sparse Circuit Extraction from Billio.pdf,Hierarchical Sparse Circuit Extraction from,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12882v1_YOLO26 An Analysis of NMS-Free End to End Framewor.pdf,YOLO26: ANANALYSIS OFNMS-FREEEND TOEND,REGEX_NER_PENDING,None,arXiv:2601.12882,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12886v1_Communication Methods in Multi-Agent Reinforcement.pdf,Communication Methods in Multi-Agent,REGEX_NER_PENDING,None,arXiv:2601.12886,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12893v1_AdaNODEs Test Time Adaptation for Time Series Fore.pdf,ADANODES: TEST TIME ADAPTA TION FOR TIME SERIES FORECASTING USING,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12904v1_From Prefix Cache to Fusion RAG Cache Accelerating.pdf,From Prefix Cache to Fusion RAG Cache: Accelerating LLM,REGEX_NER_PENDING,10.1145/3786655,arXiv:2601.1290,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12910v1_SciCoQA Quality Assurance for Scientific Paper--Co.pdf,SCICOQA: Quality Assurance for Scientific Paper–Code Alignment,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12912v1_Human Emotion Verification by Action Languages via.pdf,"TPLP: Page 1–8.©The Author(s), 2021. Published by Cambridge University Press 2021",REGEX_NER_PENDING,10.1017/xxxxx,arXiv:2601.12912,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12913v1_Actionable Interpretability Must Be Defined in Ter.pdf,Position: Actionable Interpretability Must Be Defined in Terms of Symmetries,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12922v1_Your Privacy Depends on Others Collusion Vulnerabi.pdf,Your Privacy Depends on Others:,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12925v1_ForeDiffusion Foresight-Conditioned Diffusion Poli.pdf,ForeDiffusion: Foresight-Conditioned Diffusion Policy via Future View,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12929v1_Membership Inference Test Auditing Training Data i.pdf,Membership Inference Test:,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12931v1_Online Continual Learning for Time Series a Natura.pdf,ONLINECONTINUALLEARNING FORTIMESERIES:A,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12937v1_On the Evidentiary Limits of Membership Inference .pdf,On the Evidentiary Limits of Membership Inference for Copyright Auditing,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12938v1_The Post-Turing Condition Conceptualising Artifici.pdf,"The Post-Turing Condition: Conceptualising Artificial Subjectivity and Synthetic Sociality  Thorsten Jelinek,1,4 Patrick Glauner,2 Alvin Wang Graylin,3 Yubao Qiu4,5   1. Centre for Digital Governance, Hertie School, Berlin, Germany   2. Department of Applied Computer Science, Deggendorf Institute of Technology, Deggendorf, Germany   3. Digital Economy Lab, Stanford Institute for Human-Centered Artificial Intelligence (HAI), Stanford University, Stanford, CA, USA  4. International Research Center of Big Data for Sustainable Development Goals (CBAS), 5. Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, China     Abstract: In the Post-Turing era, artificial intelligence increasingly shapes social coordination and meaning formation rather than merely automating cognitive tasks. The central challenge is therefore not whether machines become conscious, but whether processes of interpretation and shared reference are progressively automated in ways that marginalize human participation. This paper introduces the PRMO framework, relating AI design trajectories to four constitutive dimensions of human subjectivity: Perception, Representation, Meaning, and the Real. Within this framework, Synthetic Sociality denotes a technological horizon in which artificial agents negotiate coherence and social order primarily among themselves, raising the structural risk of human exclusion from meaning formation. To address this risk, the paper proposes Quadrangulation as a design principle for socially embedded AI systems, requiring artificial agents to treat the human subject as a constitutive reference within shared contexts of meaning. This work is a conceptual perspective that contributes a structural vocabulary for analyzing AI systems at the intersection of computation and society, without proposing a specific technical implementation.",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12939v1_Active Inference-Driven World Modeling for Adaptiv.pdf,ACTIVE INFERENCE-DRIVEN WORLD MODELING FOR ADAPTIVE UA V SW ARM,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12946v1_AI-generated data contamination erodes pathologica.pdf,"Article Title: AI-generated data contamination erodes pathological variability and diagnostic reliability  Hongyu He1, Shaowen Xiang1, Ye Zhang1, Yingtao Zhu1, Jin Zhang1, Hao Deng2,3, Emily Alsentzer4, Qingyu Chen5, Kun-Hsing Yu2, Andrew Marmenshall2, Tingting Chen1, Srinivas Anumasa1, Daniel Ebner6, Dean Ho1, Kee Yuan Ngiam1, Ching-Yu Cheng1, Dianbo Liu1*",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.12951v1_Beyond Accuracy Characterizing Code Comprehension .pdf,Beyond Accuracy: Characterizing Code Comprehension,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13007v1_ArchAgent Scalable Legacy Software Architecture Re.pdf,ARCHAGENT: SCALABLE LEGACY SOFTW ARE ARCHITECTURE RECOVERY WITH,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13013v1_HT-GNN Hyper-Temporal Graph Neural Network for Cus.pdf,HT-GNN: Hyper-Temporal Graph Neural Network,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13018v1_Bi-Attention HateXplain  Taking into account the s.pdf,Bi-Attention HateXplain : Taking into account the sequential aspect,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13020v1_PASs-MoE Mitigating Misaligned Co-drift among Rout.pdf,PASs-MoE: Mitigating Misaligned Co-drift among Router and Experts via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13048v1_Analysis of Long Range Dependency Understanding in.pdf,ANALYSIS OF LONG RANGE DEPENDENCY UNDERSTANDING IN STA TE SPACE,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13054v1_TinyML-Enabled IoT for Sustainable Precision Irrig.pdf,TinyML-Enabled IoT for Sustainable Precision Irrigation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13060v1_MagicGUI-RMS A Multi-Agent Reward Model System for.pdf,MAGICGUI-RMS: A MULTI-AGENTREWARDMODELSYSTEM,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13075v1_METIS Mentoring Engine for Thoughtful Inquiry  Sol.pdf,METIS: Mentoring Engine for Thoughtful Inquiry & Solutions,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13111v1_CORE-T COherent REtrieval of Tables for Text-to-SQ.pdf,CORE-T: COherent REtrieval of Tables for Text-to-SQL,REGEX_NER_PENDING,None,arXiv:2601.13111,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13114v1_IntAgent NWDAF-Based Intent LLM Agent Towards Adva.pdf,IntAgent: NWDAF-Based Intent LLM Agent,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13122v1_Responsible AI for General-Purpose Systems Overvie.pdf,"Responsible AI for General-Purpose Systems: Overview,",REGEX_NER_PENDING,None,arXiv:2601.13122,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13142v1_TVWorld Foundations for Remote-Control TV Agents.pdf,TVWorld: Foundations for Remote-Control TV Agents,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13160v1_Training instability in deep learning follows low-.pdf,Training instability in deep learning follows low-dimensional,REGEX_NER_PENDING,None,arXiv:2601.13160,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13166v1_From 100000 images to winning the first brain MRI .pdf,"From  100,000+  images  to  winning  the  first  brain  MRI  foundation  model",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13186v1_Prompt Injection Mitigation with Agentic AI Nested.pdf,"Prompt Injection Mitigation with Agentic AI, Nested Learning,",REGEX_NER_PENDING,None,arXiv:2601.13186,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13187v1_Scientific production in the era of Large Language.pdf,����������������������������������������������������������������������,REGEX_NER_PENDING,10.1126/science.adw3000.,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13197v1_Diffusion-Driven Synthetic Tabular Data Generation.pdf,Diffusion-Driven Synthetic Tabular Data Generation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13206v1_Real-Time Deadlines Reveal Temporal Awareness Fail.pdf,Real-Time Deadlines Reveal Temporal Awareness Failures in LLM Strategic,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13217v1_Beyond Single-shot Writing Deep Research Agents ar.pdf,Preprint. Under review.,REGEX_NER_PENDING,None,arXiv:2601.13217,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13222v1_Incorporating QA Nuggets into Retrieval-Augmented .pdf,Incorporating Q&A Nuggets into,REGEX_NER_PENDING,None,arXiv:2601.13222,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13227v1_Insider Knowledge How Much Can RAG Systems Gain fr.pdf,Insider Knowledge: How Much Can RAG,REGEX_NER_PENDING,None,arXiv:2601.13227,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13228v1_Autoregressive Models Rival Diffusion Models at AN.pdf,AUTOREGRESSIVEMODELSRIVAL,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13233v1_RAG A Random-Forest-Based Generative Design Framew.pdf,RAG: A RANDOM-FOREST-BASEDGENERATIVEDESIGN,REGEX_NER_PENDING,None,arXiv:2601.13233,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13235v1_RubRIX Rubric-Driven Risk Mitigation in Caregiver-.pdf,RubRIX: Rubric-Driven Risk Mitigation in Caregiver-AI Interactions,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13236v1_Pixelwise Uncertainty Quantification of Accelerate.pdf,Pixelwise Uncertainty Quantiﬁcation of Accelerated,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13238v1_A Semantic Decoupling-Based Two-Stage Rainy-Day At.pdf,A Semantic Decoupling–Based Two-Stage Rainy-Day Attack for Revealing,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13240v1_KOCO-BENCH Can Large Language Models Leverage Doma.pdf,"Preprint, January 2026",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13247v1_Aligning Agentic World Models via Knowledgeable Ex.pdf,Aligning Agentic World Models via Knowledgeable Experience Learning,REGEX_NER_PENDING,None,arXiv:2601.13247,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13260v1_Stop Taking Tokenizers for Granted They Are Core D.pdf,Stop Taking Tokenizers for Granted: They Are Core Design Decisions in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13262v1_CURE-Med Curriculum-Informed Reinforcement Learnin.pdf,CURE-Med: Curriculum-Informed Reinforcement Learning for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13268v1_Improving the Safety and Trustworthiness of Medica.pdf,Improving the Safety and Trustworthiness of,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13295v1_CooperBench Why Coding Agents Cannot be Your Teamm.pdf,CooperBench: Why Coding Agents Cannot be,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13317v1_Paid Voices vs. Public Feeds Interpretable Cross-P.pdf,Paid Voices vs. Public Feeds: Interpretable Cross-Platform Theme,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13327v1_PepEDiff Zero-Shot Peptide Binder Design via Prote.pdf,PepEDiﬀ: Zero-Shot Peptide Binder Design via Protein,REGEX_NER_PENDING,None,arXiv:2601.13327,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13348v1_The AI Genie Phenomenon and Three Types of AI Chat.pdf,The AI Genie Phenomenon and Three Types of AI Chatbot Addiction: Escapist,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13352v1_LLM-as-RNN A Recurrent Language Model for Memory U.pdf,LLM-as-RNN: A Recurrent Language Model for Memory Updates and,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13358v1_The Geometry of Thought How Scale Restructures Rea.pdf,The Geometry of Thought: How Scale Restructures Reasoning,REGEX_NER_PENDING,None,arXiv:2601.13358,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13376v1_Bounded Minds Generative Machines Envisioning Conv.pdf,"Bounded Minds, Generative Machines",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.13383v1_A Lightweight Modular Framework for Constructing A.pdf,A LIGHTWEIGHTMODULARFRAMEWORK FORCONSTRUCTING,REGEX_NER_PENDING,None,arXiv:2601.13383,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
